issn_l,cr_year,cc,cc_total,jn_all,prop
0002-7642,2018,CC BY,1,156,0.00641025641025641
0002-7642,2019,CC BY-NC,3,122,0.02459016393442623
0002-7642,2020,CC BY,4,102,0.0392156862745098
0002-7642,2020,CC BY-NC,3,102,0.029411764705882353
0002-7642,2021,CC BY-NC,15,153,0.09803921568627451
0002-7642,2021,CC BY,33,153,0.21568627450980393
0002-7642,2022,CC BY-NC,10,167,0.059880239520958084
0002-7642,2022,CC BY,10,167,0.059880239520958084
0002-7766,2017,NA,0,18,0
0002-7766,2018,NA,0,14,0
0002-7766,2019,NA,0,16,0
0002-7766,2020,NA,0,20,0
0002-7766,2021,CC BY-NC-ND,1,16,0.0625
0002-7766,2022,CC BY,2,8,0.25
0002-7766,2022,CC BY-NC-ND,2,8,0.25
0002-7820,2017,CC BY-NC-ND,2,700,0.002857142857142857
0002-7820,2017,CC BY,9,700,0.012857142857142857
0002-7820,2018,CC BY-NC,1,730,0.0013698630136986301
0002-7820,2018,CC BY,6,730,0.00821917808219178
0002-7820,2018,CC BY-NC-ND,3,730,0.00410958904109589
0002-7820,2019,CC BY-NC,4,668,0.005988023952095809
0002-7820,2019,CC BY-NC-ND,6,668,0.008982035928143712
0002-7820,2019,CC BY,10,668,0.014970059880239521
0002-7820,2020,CC BY-NC-ND,6,593,0.01011804384485666
0002-7820,2020,CC BY,28,593,0.047217537942664416
0002-7820,2020,CC BY-NC,3,593,0.00505902192242833
0002-7820,2021,CC BY-NC-ND,21,679,0.030927835051546393
0002-7820,2021,CC BY,31,679,0.045655375552282766
0002-7820,2021,CC BY-NC,15,679,0.022091310751104567
0002-7820,2022,CC BY,37,510,0.07254901960784314
0002-7820,2022,CC BY-NC,7,510,0.013725490196078431
0002-7820,2022,CC BY-NC-ND,28,510,0.054901960784313725
0002-7863,2017,NA,0,2838,0
0002-7863,2018,NA,0,2693,0
0002-7863,2019,CC BY-NC-ND,1,2713,3.6859565057132326e-4
0002-7863,2019,CC BY,2,2713,7.371913011426465e-4
0002-7863,2020,CC BY,13,2614,0.004973221117061974
0002-7863,2020,CC BY-NC-ND,7,2614,0.0026778882938026014
0002-7863,2021,CC BY-NC-ND,127,2546,0.04988216810683425
0002-7863,2021,CC BY,219,2546,0.08601728201099765
0002-7863,2022,CC BY,292,2038,0.14327772325809618
0002-7863,2022,CC BY-NC-ND,90,2038,0.04416094210009813
0002-8312,2017,NA,0,78,0
0002-8312,2018,NA,0,51,0
0002-8312,2019,CC BY-NC,2,105,0.01904761904761905
0002-8312,2020,CC BY-NC,2,33,0.06060606060606061
0002-8312,2021,NA,0,35,0
0002-8312,2022,CC BY-NC,1,15,0.06666666666666667
0002-8487,2017,NA,0,106,0
0002-8487,2018,CC BY,2,110,0.01818181818181818
0002-8487,2018,CC BY-NC-ND,3,110,0.02727272727272727
0002-8487,2019,CC BY-NC-ND,1,75,0.013333333333333334
0002-8487,2019,CC BY-NC,2,75,0.02666666666666667
0002-8487,2019,CC BY,8,75,0.10666666666666667
0002-8487,2020,CC BY-NC,1,53,0.018867924528301886
0002-8487,2021,CC BY,5,65,0.07692307692307693
0002-8487,2021,CC BY-NC-ND,3,65,0.046153846153846156
0002-8487,2022,CC BY-NC-ND,4,37,0.10810810810810811
0002-8487,2022,CC BY,5,37,0.13513513513513514
0002-8487,2022,CC BY-NC,1,37,0.02702702702702703
0002-8614,2017,CC BY-NC,4,505,0.007920792079207921
0002-8614,2017,CC BY,6,505,0.011881188118811881
0002-8614,2017,CC BY-NC-ND,5,505,0.009900990099009901
0002-8614,2018,CC BY-NC-ND,6,479,0.012526096033402923
0002-8614,2018,CC BY-NC,7,479,0.014613778705636743
0002-8614,2018,CC BY,4,479,0.008350730688935281
0002-8614,2019,CC BY-NC,10,512,0.01953125
0002-8614,2019,CC BY-NC-ND,5,512,0.009765625
0002-8614,2020,CC BY,4,630,0.006349206349206349
0002-8614,2020,CC BY-NC-ND,9,630,0.014285714285714285
0002-8614,2020,CC BY-NC,14,630,0.022222222222222223
0002-8614,2021,CC BY-NC-ND,20,596,0.03355704697986577
0002-8614,2021,CC BY,1,596,0.0016778523489932886
0002-8614,2021,CC BY-NC,16,596,0.026845637583892617
0002-8614,2022,CC BY-NC-ND,39,401,0.09725685785536159
0002-8614,2022,CC BY,1,401,0.0024937655860349127
0002-8614,2022,CC BY-NC,34,401,0.08478802992518704
0002-9092,2017,CC BY-NC-ND,1,112,0.008928571428571428
0002-9092,2017,CC BY,1,112,0.008928571428571428
0002-9092,2017,CC BY-NC,2,112,0.017857142857142856
0002-9092,2018,CC BY,4,113,0.035398230088495575
0002-9092,2018,CC BY-NC-ND,2,113,0.017699115044247787
0002-9092,2018,CC BY-NC,4,113,0.035398230088495575
0002-9092,2019,CC BY,3,74,0.04054054054054054
0002-9092,2019,CC BY-NC,4,74,0.05405405405405406
0002-9092,2019,CC BY-NC-ND,1,74,0.013513513513513514
0002-9092,2020,CC BY-NC-ND,5,140,0.03571428571428571
0002-9092,2020,CC BY-NC-SA,1,140,0.007142857142857143
0002-9092,2020,CC BY,12,140,0.08571428571428572
0002-9092,2020,CC BY-NC,4,140,0.02857142857142857
0002-9092,2021,CC BY-NC,5,95,0.05263157894736842
0002-9092,2021,CC BY,10,95,0.10526315789473684
0002-9092,2021,CC BY-NC-ND,3,95,0.031578947368421054
0002-9092,2022,CC BY,11,59,0.1864406779661017
0002-9092,2022,CC BY-NC,3,59,0.05084745762711865
0002-9092,2022,CC BY-NC-ND,10,59,0.1694915254237288
0002-9122,2017,NA,0,196,0
0002-9122,2018,CC BY,14,197,0.07106598984771574
0002-9122,2018,CC BY-NC-ND,4,197,0.02030456852791878
0002-9122,2018,CC BY-NC,9,197,0.04568527918781726
0002-9122,2019,CC BY-NC,7,178,0.03932584269662921
0002-9122,2019,CC BY,9,178,0.05056179775280899
0002-9122,2019,CC BY-NC-ND,2,178,0.011235955056179775
0002-9122,2020,CC BY-NC,7,164,0.042682926829268296
0002-9122,2020,CC BY,16,164,0.0975609756097561
0002-9122,2020,CC BY-NC-ND,8,164,0.04878048780487805
0002-9122,2021,CC BY,19,192,0.09895833333333333
0002-9122,2021,CC BY-NC,14,192,0.07291666666666667
0002-9122,2021,CC BY-NC-ND,17,192,0.08854166666666667
0002-9122,2022,CC BY-NC-ND,17,136,0.125
0002-9122,2022,CC BY,16,136,0.11764705882352941
0002-9122,2022,CC BY-NC,10,136,0.07352941176470588
0002-9157,2017,CC BY-NC-ND,1,32,0.03125
0002-9157,2018,CC BY-NC-ND,1,40,0.025
0002-9157,2019,NA,0,30,0
0002-9157,2020,NA,0,43,0
0002-9157,2021,CC BY-NC-ND,1,43,0.023255813953488372
0002-9157,2022,CC BY-NC-ND,1,43,0.023255813953488372
0002-9157,2022,CC BY,1,43,0.023255813953488372
0002-9165,2017,NA,0,353,0
0002-9165,2018,CC BY,15,339,0.04424778761061947
0002-9165,2018,CC BY-NC,21,339,0.061946902654867256
0002-9165,2019,CC BY-NC,30,416,0.07211538461538461
0002-9165,2019,CC BY,38,416,0.09134615384615384
0002-9165,2019,CC BY-NC-ND,1,416,0.002403846153846154
0002-9165,2020,CC BY-NC,26,376,0.06914893617021277
0002-9165,2020,CC BY,34,376,0.09042553191489362
0002-9165,2021,CC BY-NC,61,498,0.12248995983935743
0002-9165,2021,CC BY,63,498,0.12650602409638553
0002-9165,2022,CC BY-NC,25,288,0.08680555555555555
0002-9165,2022,CC BY,29,288,0.10069444444444445
0002-9173,2017,CC BY-NC,2,145,0.013793103448275862
0002-9173,2018,CC BY-NC,9,175,0.05142857142857143
0002-9173,2018,CC BY,1,175,0.005714285714285714
0002-9173,2019,CC BY-NC,5,190,0.02631578947368421
0002-9173,2020,CC BY-NC,7,233,0.030042918454935622
0002-9173,2021,CC BY,7,260,0.026923076923076925
0002-9173,2021,CC BY-NC,6,260,0.023076923076923078
0002-9173,2022,CC BY-NC,1,119,0.008403361344537815
0002-9173,2022,CC BY,3,119,0.025210084033613446
0002-919X,2017,NA,0,43,0
0002-919X,2018,CC BY,1,48,0.020833333333333332
0002-919X,2019,CC BY,1,33,0.030303030303030304
0002-919X,2020,CC BY,1,35,0.02857142857142857
0002-919X,2021,CC BY,3,32,0.09375
0002-919X,2022,CC BY,2,20,0.1
0002-919X,2022,CC BY-NC-ND,1,20,0.05
0002-9246,2017,NA,0,31,0
0002-9246,2018,NA,0,42,0
0002-9246,2019,NA,0,42,0
0002-9246,2020,CC BY,1,59,0.01694915254237288
0002-9246,2021,CC BY,2,64,0.03125
0002-9246,2021,CC BY-NC-ND,4,64,0.0625
0002-9246,2022,CC BY,1,33,0.030303030303030304
0002-9246,2022,CC BY-NC-ND,3,33,0.09090909090909091
0002-9262,2017,CC BY,12,470,0.02553191489361702
0002-9262,2017,CC BY-NC,8,470,0.01702127659574468
0002-9262,2018,CC BY,16,290,0.05517241379310345
0002-9262,2018,CC BY-NC,18,290,0.06206896551724138
0002-9262,2019,CC BY,9,296,0.030405405405405407
0002-9262,2019,CC BY-NC,29,296,0.09797297297297297
0002-9262,2020,CC BY,9,304,0.029605263157894735
0002-9262,2020,CC BY-NC,27,304,0.08881578947368421
0002-9262,2021,CC BY-NC,21,295,0.0711864406779661
0002-9262,2021,CC BY,26,295,0.08813559322033898
0002-9262,2022,CC BY-NC,7,179,0.03910614525139665
0002-9262,2022,CC BY,9,179,0.05027932960893855
0002-9270,2017,CC BY-NC-ND,1,486,0.00205761316872428
0002-9270,2017,CC BY-NC-SA,2,486,0.00411522633744856
0002-9270,2017,CC BY,1,486,0.00205761316872428
0002-9270,2018,NA,0,537,0
0002-9270,2019,NA,0,476,0
0002-9270,2020,NA,0,548,0
0002-9270,2021,NA,0,436,0
0002-9270,2022,NA,0,368,0
0002-9297,2017,CC BY-NC-ND,9,209,0.0430622009569378
0002-9297,2017,CC BY,21,209,0.10047846889952153
0002-9297,2018,CC BY-NC-ND,13,212,0.06132075471698113
0002-9297,2018,CC BY,14,212,0.0660377358490566
0002-9297,2019,CC BY-NC-ND,14,242,0.05785123966942149
0002-9297,2019,CC BY,15,242,0.06198347107438017
0002-9297,2020,CC BY,22,196,0.11224489795918367
0002-9297,2020,CC BY-NC-ND,16,196,0.08163265306122448
0002-9297,2021,CC BY,19,211,0.09004739336492891
0002-9297,2021,CC BY-NC-ND,20,211,0.0947867298578199
0002-9297,2022,CC BY,25,159,0.15723270440251572
0002-9297,2022,CC BY-NC-ND,16,159,0.10062893081761007
0002-9300,2017,NA,0,99,0
0002-9300,2018,NA,0,87,0
0002-9300,2019,NA,0,88,0
0002-9300,2020,NA,0,98,0
0002-9300,2021,CC BY,4,81,0.04938271604938271
0002-9300,2022,CC BY,4,54,0.07407407407407407
0002-9319,2017,NA,0,38,0
0002-9319,2018,NA,0,33,0
0002-9319,2019,CC BY-NC-ND,1,29,0.034482758620689655
0002-9319,2020,NA,0,31,0
0002-9319,2021,CC BY-NC,2,29,0.06896551724137931
0002-9319,2021,CC BY,1,29,0.034482758620689655
0002-9319,2022,CC BY-NC,1,19,0.05263157894736842
0002-9343,2017,CC BY-NC-ND,9,583,0.015437392795883362
0002-9343,2018,CC BY-NC-ND,3,570,0.005263157894736842
0002-9343,2018,CC BY,1,570,0.0017543859649122807
0002-9343,2019,CC BY,1,492,0.0020325203252032522
0002-9343,2019,CC BY-NC-ND,5,492,0.01016260162601626
0002-9343,2020,CC BY-NC-ND,10,576,0.017361111111111112
0002-9343,2020,CC BY,2,576,0.003472222222222222
0002-9343,2021,CC BY,3,589,0.0050933786078098476
0002-9343,2021,CC BY-NC-ND,13,589,0.022071307300509338
0002-9343,2022,CC BY,11,502,0.021912350597609563
0002-9343,2022,CC BY-NC-ND,14,502,0.027888446215139442
0002-936X,2017,NA,0,448,0
0002-936X,2018,NA,0,443,0
0002-936X,2019,NA,0,450,0
0002-936X,2020,NA,0,442,0
0002-936X,2021,NA,0,395,0
0002-936X,2022,NA,0,316,0
0002-9378,2017,CC BY,2,648,0.0030864197530864196
0002-9378,2017,CC BY-NC-ND,16,648,0.024691358024691357
0002-9378,2018,CC BY-NC-ND,5,530,0.009433962264150943
0002-9378,2018,CC BY,3,530,0.005660377358490566
0002-9378,2019,CC BY,2,597,0.0033500837520938024
0002-9378,2019,CC BY-NC-ND,8,597,0.01340033500837521
0002-9378,2020,CC BY-NC-ND,13,653,0.019908116385911178
0002-9378,2020,CC BY,5,653,0.007656967840735069
0002-9378,2021,CC BY-NC-ND,21,592,0.03547297297297297
0002-9378,2021,CC BY,19,592,0.03209459459459459
0002-9378,2022,CC BY,37,813,0.04551045510455105
0002-9378,2022,CC BY-NC-ND,36,813,0.04428044280442804
0002-9394,2017,CC BY,1,413,0.002421307506053269
0002-9394,2017,CC BY-NC-ND,12,413,0.029055690072639227
0002-9394,2018,CC BY-NC-ND,16,416,0.038461538461538464
0002-9394,2018,CC BY,4,416,0.009615384615384616
0002-9394,2019,CC BY,1,406,0.0024630541871921183
0002-9394,2019,CC BY-NC-ND,25,406,0.06157635467980296
0002-9394,2020,CC BY,8,437,0.018306636155606407
0002-9394,2020,CC BY-NC-ND,28,437,0.06407322654462243
0002-9394,2021,CC BY,12,451,0.026607538802660754
0002-9394,2021,CC BY-NC-ND,37,451,0.082039911308204
0002-9394,2022,CC BY,29,453,0.0640176600441501
0002-9394,2022,CC BY-NC-ND,35,453,0.0772626931567329
0002-9440,2017,CC BY,2,270,0.007407407407407408
0002-9440,2017,CC BY-NC-ND,11,270,0.040740740740740744
0002-9440,2018,CC BY,5,273,0.018315018315018316
0002-9440,2018,CC BY-NC-ND,14,273,0.05128205128205128
0002-9440,2019,CC BY-NC-ND,14,231,0.06060606060606061
0002-9440,2019,CC BY,5,231,0.021645021645021644
0002-9440,2020,CC BY,2,228,0.008771929824561403
0002-9440,2020,CC BY-NC-ND,18,228,0.07894736842105263
0002-9440,2021,CC BY,8,204,0.0392156862745098
0002-9440,2021,CC BY-NC-ND,18,204,0.08823529411764706
0002-9440,2022,CC BY-NC-ND,12,158,0.0759493670886076
0002-9440,2022,CC BY,9,158,0.056962025316455694
0002-9483,2017,CC BY,6,209,0.028708133971291867
0002-9483,2017,CC BY-NC-ND,1,209,0.004784688995215311
0002-9483,2018,CC BY-NC,1,246,0.0040650406504065045
0002-9483,2018,CC BY,8,246,0.032520325203252036
0002-9483,2019,CC BY,10,205,0.04878048780487805
0002-9483,2019,CC BY-NC,3,205,0.014634146341463415
0002-9483,2019,CC BY-NC-ND,3,205,0.014634146341463415
0002-9483,2020,CC BY-NC-ND,7,207,0.033816425120772944
0002-9483,2020,CC BY,19,207,0.09178743961352658
0002-9483,2020,CC BY-NC,2,207,0.00966183574879227
0002-9483,2021,CC BY,12,156,0.07692307692307693
0002-9483,2021,CC BY-NC,3,156,0.019230769230769232
0002-9483,2021,CC BY-NC-ND,6,156,0.038461538461538464
0002-9505,2017,NA,0,169,0
0002-9505,2018,NA,0,158,0
0002-9505,2019,NA,0,178,0
0002-9505,2020,NA,0,177,0
0002-9505,2021,NA,0,180,0
0002-9505,2022,NA,0,132,0
0002-9548,2017,NA,0,47,0
0002-9548,2018,NA,0,50,0
0002-9548,2019,NA,0,53,0
0002-9548,2020,NA,0,44,0
0002-9548,2021,NA,0,51,0
0002-9548,2022,NA,0,40,0
0002-9610,2017,CC BY-NC-ND,2,462,0.004329004329004329
0002-9610,2018,CC BY-NC-ND,4,496,0.008064516129032258
0002-9610,2018,CC BY,1,496,0.0020161290322580645
0002-9610,2019,CC BY-NC-ND,3,467,0.006423982869379015
0002-9610,2020,CC BY,1,571,0.0017513134851138354
0002-9610,2020,CC BY-NC-ND,6,571,0.010507880910683012
0002-9610,2021,CC BY-NC-ND,6,489,0.012269938650306749
0002-9610,2021,CC BY,3,489,0.006134969325153374
0002-9610,2022,CC BY-NC-ND,8,632,0.012658227848101266
0002-9610,2022,CC BY,4,632,0.006329113924050633
0002-9629,2017,CC BY-NC-ND,4,260,0.015384615384615385
0002-9629,2018,CC BY-NC-ND,6,217,0.027649769585253458
0002-9629,2019,CC BY-NC-ND,5,192,0.026041666666666668
0002-9629,2020,CC BY-NC-ND,3,233,0.012875536480686695
0002-9629,2021,CC BY-NC-ND,6,281,0.021352313167259787
0002-9629,2021,CC BY,1,281,0.0035587188612099642
0002-9629,2022,CC BY,3,329,0.00911854103343465
0002-9629,2022,CC BY-NC-ND,7,329,0.02127659574468085
0002-9890,2017,NA,0,159,0
0002-9890,2018,CC BY-NC-ND,1,123,0.008130081300813009
0002-9890,2019,CC BY-NC-ND,2,161,0.012422360248447204
0002-9890,2020,CC BY,1,129,0.007751937984496124
0002-9890,2020,CC BY-NC-ND,2,129,0.015503875968992248
0002-9890,2021,CC BY,1,153,0.006535947712418301
0002-9890,2021,CC BY-NC-ND,6,153,0.0392156862745098
0002-9890,2022,CC BY,3,116,0.02586206896551724
0002-9890,2022,CC BY-NC-ND,4,116,0.034482758620689655
0003-004X,2017,NA,0,259,0
0003-004X,2018,CC BY,4,222,0.018018018018018018
0003-004X,2018,CC BY-NC-ND,5,222,0.02252252252252252
0003-004X,2019,CC BY-NC-ND,3,190,0.015789473684210527
0003-004X,2019,CC BY,1,190,0.005263157894736842
0003-004X,2020,CC BY-NC-ND,2,197,0.01015228426395939
0003-004X,2020,CC BY,1,197,0.005076142131979695
0003-004X,2021,CC BY-NC-ND,4,215,0.018604651162790697
0003-004X,2021,CC BY,3,215,0.013953488372093023
0003-004X,2022,CC BY-NC-ND,1,328,0.003048780487804878
0003-004X,2022,CC BY,2,328,0.006097560975609756
0003-021X,2017,CC BY,5,115,0.043478260869565216
0003-021X,2018,CC BY,1,154,0.006493506493506494
0003-021X,2019,CC BY,2,130,0.015384615384615385
0003-021X,2020,CC BY,2,119,0.01680672268907563
0003-021X,2020,CC BY-NC-ND,2,119,0.01680672268907563
0003-021X,2021,CC BY-NC-ND,5,100,0.05
0003-021X,2021,CC BY,2,100,0.02
0003-021X,2022,CC BY-NC-ND,3,62,0.04838709677419355
0003-021X,2022,CC BY-NC,2,62,0.03225806451612903
0003-021X,2022,CC BY,5,62,0.08064516129032258
0003-0554,2017,CC BY,2,83,0.024096385542168676
0003-0554,2018,CC BY,4,93,0.043010752688172046
0003-0554,2018,CC BY-NC-ND,1,93,0.010752688172043012
0003-0554,2019,CC BY,10,85,0.11764705882352941
0003-0554,2020,CC BY-NC-ND,4,113,0.035398230088495575
0003-0554,2020,CC BY,7,113,0.061946902654867256
0003-0554,2020,CC BY-NC-SA,5,113,0.04424778761061947
0003-0554,2021,CC BY-NC-SA,7,154,0.045454545454545456
0003-0554,2021,CC BY,58,154,0.37662337662337664
0003-0554,2021,CC BY-NC-ND,5,154,0.032467532467532464
0003-0554,2022,CC BY-NC-SA,1,98,0.01020408163265306
0003-0554,2022,CC BY-NC-ND,3,98,0.030612244897959183
0003-0554,2022,CC BY,43,98,0.4387755102040816
0003-0554,2022,CC BY-NC,2,98,0.02040816326530612
0003-0651,2017,NA,0,103,0
0003-0651,2018,NA,0,80,0
0003-0651,2019,NA,0,101,0
0003-0651,2020,CC BY,1,107,0.009345794392523364
0003-0651,2021,NA,0,108,0
0003-0651,2022,NA,0,71,0
0003-1224,2017,NA,0,51,0
0003-1224,2018,NA,0,44,0
0003-1224,2019,CC BY-NC,1,43,0.023255813953488372
0003-1224,2020,CC BY-NC,4,51,0.0784313725490196
0003-1224,2020,CC BY,2,51,0.0392156862745098
0003-1224,2021,CC BY,4,42,0.09523809523809523
0003-1224,2021,CC BY-NC,4,42,0.09523809523809523
0003-1224,2022,CC BY-NC,2,29,0.06896551724137931
0003-1224,2022,CC BY,2,29,0.06896551724137931
0003-1232,2017,CC BY,3,31,0.0967741935483871
0003-1232,2018,CC BY,2,34,0.058823529411764705
0003-1232,2019,NA,0,28,0
0003-1232,2020,CC BY,7,46,0.15217391304347827
0003-1232,2021,CC BY,10,49,0.20408163265306123
0003-1232,2022,CC BY,7,24,0.2916666666666667
0003-1305,2017,NA,0,63,0
0003-1305,2018,CC BY,1,113,0.008849557522123894
0003-1305,2018,CC BY-NC-ND,1,113,0.008849557522123894
0003-1305,2019,CC BY,6,112,0.05357142857142857
0003-1305,2019,CC BY-NC-ND,40,112,0.35714285714285715
0003-1305,2020,CC BY,1,49,0.02040816326530612
0003-1305,2020,CC BY-NC-ND,2,49,0.04081632653061224
0003-1305,2021,CC BY,1,43,0.023255813953488372
0003-1305,2021,CC BY-NC-ND,4,43,0.09302325581395349
0003-1305,2022,CC BY-NC-ND,6,59,0.1016949152542373
0003-1313,2017,NA,0,66,0
0003-1313,2018,NA,0,62,0
0003-1313,2019,NA,0,56,0
0003-1313,2020,NA,0,45,0
0003-1313,2021,CC BY,1,47,0.02127659574468085
0003-1313,2021,CC BY-NC,1,47,0.02127659574468085
0003-1313,2022,NA,0,31,0
0003-1348,2017,NA,0,430,0
0003-1348,2018,NA,0,560,0
0003-1348,2019,NA,0,485,0
0003-1348,2020,CC BY,4,872,0.0045871559633027525
0003-1348,2021,CC BY,13,611,0.02127659574468085
0003-1348,2021,CC BY-NC,4,611,0.006546644844517185
0003-1348,2022,CC BY-NC,4,568,0.007042253521126761
0003-1348,2022,CC BY,15,568,0.02640845070422535
0003-150X,2017,CC BY,1,214,0.004672897196261682
0003-150X,2018,CC BY,3,203,0.014778325123152709
0003-150X,2018,CC BY-NC-ND,1,203,0.0049261083743842365
0003-150X,2019,NA,0,203,0
0003-150X,2020,NA,0,207,0
0003-150X,2021,NA,0,184,0
0003-150X,2022,NA,0,128,0
0003-1615,2017,NA,0,99,0
0003-1615,2018,NA,0,164,0
0003-1615,2019,NA,0,147,0
0003-1615,2020,CC BY,1,132,0.007575757575757576
0003-1615,2021,CC BY,6,165,0.03636363636363636
0003-1615,2021,CC BY-NC-ND,1,165,0.006060606060606061
0003-1615,2022,CC BY,2,74,0.02702702702702703
0003-2409,2017,CC BY-NC,1,367,0.0027247956403269754
0003-2409,2017,CC BY,2,367,0.005449591280653951
0003-2409,2017,CC BY-NC-ND,3,367,0.008174386920980926
0003-2409,2018,CC BY-NC,5,325,0.015384615384615385
0003-2409,2018,CC BY-NC-ND,8,325,0.024615384615384615
0003-2409,2019,CC BY-NC-ND,12,359,0.033426183844011144
0003-2409,2019,CC BY-ND,2,359,0.005571030640668524
0003-2409,2019,CC BY-NC,9,359,0.025069637883008356
0003-2409,2019,CC BY,1,359,0.002785515320334262
0003-2409,2020,CC BY-NC-ND,20,349,0.05730659025787966
0003-2409,2020,CC BY-NC,27,349,0.07736389684813753
0003-2409,2020,CC BY,5,349,0.014326647564469915
0003-2409,2021,CC BY-NC-ND,12,238,0.05042016806722689
0003-2409,2021,CC BY-NC,10,238,0.04201680672268908
0003-2409,2021,CC BY,6,238,0.025210084033613446
0003-2409,2022,CC BY-NC-ND,19,204,0.09313725490196079
0003-2409,2022,CC BY,5,204,0.024509803921568627
0003-2409,2022,CC BY-NC,18,204,0.08823529411764706
0003-2417,2017,CC BY,5,137,0.0364963503649635
0003-2417,2018,CC BY,3,117,0.02564102564102564
0003-2417,2019,CC BY,4,137,0.029197080291970802
0003-2417,2020,CC BY,39,169,0.23076923076923078
0003-2417,2021,CC BY,38,155,0.24516129032258063
0003-2417,2022,CC BY,3,24,0.125
0003-2638,2017,NA,0,136,0
0003-2638,2018,NA,0,97,0
0003-2638,2019,NA,0,90,0
0003-2638,2020,NA,0,66,0
0003-2638,2021,CC BY,10,105,0.09523809523809523
0003-2638,2021,CC BY-NC,2,105,0.01904761904761905
0003-2638,2021,CC BY-NC-ND,2,105,0.01904761904761905
0003-2638,2022,CC BY,4,69,0.057971014492753624
0003-2638,2022,CC BY-NC-ND,1,69,0.014492753623188406
0003-2638,2022,CC BY-NC,1,69,0.014492753623188406
0003-2654,2017,CC BY-NC,4,603,0.006633499170812604
0003-2654,2017,CC BY,7,603,0.011608623548922056
0003-2654,2018,CC BY-NC,14,761,0.018396846254927726
0003-2654,2018,CC BY,30,761,0.03942181340341656
0003-2654,2019,CC BY-NC,18,912,0.019736842105263157
0003-2654,2019,CC BY,27,912,0.029605263157894735
0003-2654,2020,CC BY-NC,33,978,0.03374233128834356
0003-2654,2020,CC BY,56,978,0.05725971370143149
0003-2654,2021,CC BY-NC,36,885,0.04067796610169491
0003-2654,2021,CC BY,59,885,0.06666666666666667
0003-2654,2022,CC BY,39,599,0.0651085141903172
0003-2654,2022,CC BY-NC,10,599,0.01669449081803005
0003-2670,2017,CC BY,9,662,0.013595166163141994
0003-2670,2017,CC BY-NC-ND,6,662,0.00906344410876133
0003-2670,2018,CC BY,12,825,0.014545454545454545
0003-2670,2018,CC BY-NC-ND,11,825,0.013333333333333334
0003-2670,2019,CC BY-NC-ND,2,910,0.002197802197802198
0003-2670,2019,CC BY,2,910,0.002197802197802198
0003-2670,2020,CC BY-NC-ND,1,949,0.001053740779768177
0003-2670,2020,CC BY,3,949,0.003161222339304531
0003-2670,2021,CC BY-NC-ND,25,921,0.02714440825190011
0003-2670,2021,CC BY,50,921,0.05428881650380022
0003-2670,2022,CC BY,45,965,0.046632124352331605
0003-2670,2022,CC BY-NC-ND,46,965,0.04766839378238342
0003-2697,2017,CC BY-NC-ND,9,310,0.02903225806451613
0003-2697,2017,CC BY,7,310,0.02258064516129032
0003-2697,2018,CC BY,9,326,0.027607361963190184
0003-2697,2018,CC BY-NC-ND,7,326,0.02147239263803681
0003-2697,2019,CC BY-NC-ND,4,276,0.014492753623188406
0003-2697,2019,CC BY,7,276,0.025362318840579712
0003-2697,2020,CC BY-NC-ND,14,327,0.04281345565749235
0003-2697,2020,CC BY,6,327,0.01834862385321101
0003-2697,2021,CC BY,8,242,0.03305785123966942
0003-2697,2021,CC BY-NC-ND,11,242,0.045454545454545456
0003-2697,2022,CC BY-NC-ND,20,292,0.0684931506849315
0003-2697,2022,CC BY,23,292,0.07876712328767123
0003-2700,2017,NA,0,1869,0
0003-2700,2018,CC BY-NC-ND,1,2060,4.854368932038835e-4
0003-2700,2019,CC BY-NC-ND,4,2177,0.0018373909049150207
0003-2700,2020,CC BY-NC-ND,8,2023,0.003954522985664854
0003-2700,2020,CC BY,8,2023,0.003954522985664854
0003-2700,2021,CC BY,103,2096,0.0491412213740458
0003-2700,2021,CC BY-NC-ND,133,2096,0.06345419847328244
0003-2700,2022,CC BY-NC-ND,61,1625,0.03753846153846154
0003-2700,2022,CC BY,141,1625,0.08676923076923077
0003-2719,2017,CC BY,1,202,0.0049504950495049506
0003-2719,2018,NA,0,232,0
0003-2719,2019,CC BY-NC-ND,1,210,0.004761904761904762
0003-2719,2020,CC BY-NC-ND,1,258,0.003875968992248062
0003-2719,2021,CC BY-NC-ND,2,171,0.011695906432748537
0003-2719,2022,CC BY-NC-ND,2,188,0.010638297872340425
0003-2999,2017,NA,0,845,0
0003-2999,2018,NA,0,837,0
0003-2999,2019,NA,0,736,0
0003-2999,2020,NA,0,916,0
0003-2999,2021,NA,0,508,0
